time,dhi,ghi,dni
2015-01-01 00:00:00,0,0,0
2015-01-01 00:15:00,0,0,0
2015-01-01 00:30:00,0,0,0
2015-01-01 00:45:00,0,0,0
2015-01-01 01:00:00,0,0,0
2015-01-01 01:15:00,0,0,0
2015-01-01 01:30:00,0,0,0
2015-01-01 01:45:00,0,0,0
2015-01-01 02:00:00,0,0,0
2015-01-01 02:15:00,0,0,0
2015-01-01 02:30:00,0,0,0
2015-01-01 02:45:00,0,0,0
2015-01-01 03:00:00,0,0,0
2015-01-01 03:15:00,0,0,0
2015-01-01 03:30:00,0,0,0
2015-01-01 03:45:00,0,0,0
2015-01-01 04:00:00,0,0,0
2015-01-01 04:15:00,0,0,0
2015-01-01 04:30:00,0,0,0
2015-01-01 04:45:00,0,0,0
2015-01-01 05:00:00,0,0,0
2015-01-01 05:15:00,0,0,0
2015-01-01 05:30:00,0,0,0
2015-01-01 05:45:00,0,0,0
2015-01-01 06:00:00,0,0,0
2015-01-01 06:15:00,0,0,0
2015-01-01 06:30:00,0,0,0
2015-01-01 06:45:00,0,0,0
2015-01-01 07:00:00,0,0,0
2015-01-01 07:15:00,0,0,0
2015-01-01 07:30:00,0,0,0
2015-01-01 07:45:00,3.33333333333333,3.33333333333333,0
2015-01-01 08:00:00,14.1666666666667,14.1666666666667,0
2015-01-01 08:15:00,33.3333333333333,33.3333333333333,0
2015-01-01 08:30:00,51.6666666666667,54.1666666666667,2.5
2015-01-01 08:45:00,60,90,30
2015-01-01 09:00:00,52.5,107.5,55
2015-01-01 09:15:00,51.6666666666667,118.333333333333,66.6666666666667
2015-01-01 09:30:00,59.1666666666667,127.5,68.3333333333333
2015-01-01 09:45:00,76.6666666666667,175,98.3333333333333
2015-01-01 10:00:00,100.833333333333,198.333333333333,97.5
2015-01-01 10:15:00,130,188.333333333333,58.3333333333333
2015-01-01 10:30:00,120.833333333333,168.333333333333,47.5
2015-01-01 10:45:00,120,191.666666666667,71.6666666666667
2015-01-01 11:00:00,108.333333333333,195,86.6666666666667
2015-01-01 11:15:00,118.333333333333,225,106.666666666667
2015-01-01 11:30:00,91.6666666666667,230.833333333333,139.166666666667
2015-01-01 11:45:00,98.3333333333333,250,151.666666666667
2015-01-01 12:00:00,96.6666666666667,256.666666666667,160
2015-01-01 12:15:00,108.333333333333,238.333333333333,130
2015-01-01 12:30:00,93.3333333333333,159.166666666667,65.8333333333334
2015-01-01 12:45:00,76.6666666666667,233.333333333333,156.666666666667
2015-01-01 13:00:00,70,210,140
2015-01-01 13:15:00,65,183.333333333333,118.333333333333
2015-01-01 13:30:00,68.3333333333333,153.333333333333,85
2015-01-01 13:45:00,71.6666666666667,150,78.3333333333333
2015-01-01 14:00:00,69.1666666666667,122.5,53.3333333333333
2015-01-01 14:15:00,70,118.333333333333,48.3333333333333
2015-01-01 14:30:00,57.5,87.5,30
2015-01-01 14:45:00,50,73.3333333333333,23.3333333333333
2015-01-01 15:00:00,28.3333333333333,33.3333333333333,5
2015-01-01 15:15:00,13.3333333333333,13.3333333333333,0
2015-01-01 15:30:00,2.5,2.5,0
2015-01-01 15:45:00,0,0,0
2015-01-01 16:00:00,0,0,0
2015-01-01 16:15:00,0,0,0
2015-01-01 16:30:00,0,0,0
2015-01-01 16:45:00,0,0,0
2015-01-01 17:00:00,0,0,0
2015-01-01 17:15:00,0,0,0
2015-01-01 17:30:00,0,0,0
2015-01-01 17:45:00,0,0,0
2015-01-01 18:00:00,0,0,0
2015-01-01 18:15:00,0,0,0
2015-01-01 18:30:00,0,0,0
2015-01-01 18:45:00,0,0,0
2015-01-01 19:00:00,0,0,0
2015-01-01 19:15:00,0,0,0
2015-01-01 19:30:00,0,0,0
2015-01-01 19:45:00,0,0,0
2015-01-01 20:00:00,0,0,0
2015-01-01 20:15:00,0,0,0
2015-01-01 20:30:00,0,0,0
2015-01-01 20:45:00,0,0,0
2015-01-01 21:00:00,0,0,0
2015-01-01 21:15:00,0,0,0
2015-01-01 21:30:00,0,0,0
2015-01-01 21:45:00,0,0,0
2015-01-01 22:00:00,0,0,0
2015-01-01 22:15:00,0,0,0
2015-01-01 22:30:00,0,0,0
2015-01-01 22:45:00,0,0,0
2015-01-01 23:00:00,0,0,0
2015-01-01 23:15:00,0,0,0
2015-01-01 23:30:00,0,0,0
2015-01-01 23:45:00,0,0,0
2015-01-02 00:00:00,0,0,0
2015-01-02 00:15:00,0,0,0
2015-01-02 00:30:00,0,0,0
2015-01-02 00:45:00,0,0,0
2015-01-02 01:00:00,0,0,0
2015-01-02 01:15:00,0,0,0
2015-01-02 01:30:00,0,0,0
2015-01-02 01:45:00,0,0,0
2015-01-02 02:00:00,0,0,0
2015-01-02 02:15:00,0,0,0
2015-01-02 02:30:00,0,0,0
2015-01-02 02:45:00,0,0,0
2015-01-02 03:00:00,0,0,0
2015-01-02 03:15:00,0,0,0
2015-01-02 03:30:00,0,0,0
2015-01-02 03:45:00,0,0,0
2015-01-02 04:00:00,0,0,0
2015-01-02 04:15:00,0,0,0
2015-01-02 04:30:00,0,0,0
2015-01-02 04:45:00,0,0,0
2015-01-02 05:00:00,0,0,0
2015-01-02 05:15:00,0,0,0
2015-01-02 05:30:00,0,0,0
2015-01-02 05:45:00,0,0,0
2015-01-02 06:00:00,0,0,0
2015-01-02 06:15:00,0,0,0
2015-01-02 06:30:00,0,0,0
2015-01-02 06:45:00,0,0,0
2015-01-02 07:00:00,0,0,0
2015-01-02 07:15:00,0,0,0
2015-01-02 07:30:00,0,0,0
2015-01-02 07:45:00,0,0,0
2015-01-02 08:00:00,0,0,0
2015-01-02 08:15:00,0,0,0
2015-01-02 08:30:00,4.16666666666667,4.16666666666667,0
2015-01-02 08:45:00,10,10,0
2015-01-02 09:00:00,9.16666666666667,9.16666666666667,0
2015-01-02 09:15:00,13.3333333333333,13.3333333333333,0
2015-01-02 09:30:00,14.1666666666667,14.1666666666667,0
2015-01-02 09:45:00,20,20,0
2015-01-02 10:00:00,18.3333333333333,18.3333333333333,0
2015-01-02 10:15:00,21.6666666666667,21.6666666666667,0
2015-01-02 10:30:00,10,10,0
2015-01-02 10:45:00,3.33333333333333,3.33333333333333,0
2015-01-02 11:00:00,3.33333333333333,3.33333333333333,0
2015-01-02 11:15:00,3.33333333333333,3.33333333333333,0
2015-01-02 11:30:00,6.66666666666667,6.66666666666667,0
2015-01-02 11:45:00,80,80,0
2015-01-02 12:00:00,60.8333333333333,60.8333333333333,0
2015-01-02 12:15:00,36.6666666666667,36.6666666666667,0
2015-01-02 12:30:00,95.8333333333333,95.8333333333333,0
2015-01-02 12:45:00,146.666666666667,155,8.33333333333334
2015-01-02 13:00:00,126.666666666667,138.333333333333,11.6666666666667
2015-01-02 13:15:00,105,106.666666666667,1.66666666666667
2015-01-02 13:30:00,80,89.1666666666667,9.16666666666667
2015-01-02 13:45:00,65,83.3333333333333,18.3333333333333
2015-01-02 14:00:00,55,70.8333333333333,15.8333333333333
2015-01-02 14:15:00,41.6666666666667,41.6666666666667,0
2015-01-02 14:30:00,38.3333333333333,38.3333333333333,0
2015-01-02 14:45:00,36.6666666666667,36.6666666666667,0
2015-01-02 15:00:00,27.5,27.5,0
2015-01-02 15:15:00,6.66666666666667,6.66666666666667,0
2015-01-02 15:30:00,0,0,0
2015-01-02 15:45:00,0,0,0
2015-01-02 16:00:00,0,0,0
2015-01-02 16:15:00,0,0,0
2015-01-02 16:30:00,0,0,0
2015-01-02 16:45:00,0,0,0
2015-01-02 17:00:00,0,0,0
2015-01-02 17:15:00,0,0,0
2015-01-02 17:30:00,0,0,0
2015-01-02 17:45:00,0,0,0
2015-01-02 18:00:00,0,0,0
2015-01-02 18:15:00,0,0,0
2015-01-02 18:30:00,0,0,0
2015-01-02 18:45:00,0,0,0
2015-01-02 19:00:00,0,0,0
2015-01-02 19:15:00,0,0,0
2015-01-02 19:30:00,0,0,0
2015-01-02 19:45:00,0,0,0
2015-01-02 20:00:00,0,0,0
2015-01-02 20:15:00,0,0,0
2015-01-02 20:30:00,0,0,0
2015-01-02 20:45:00,0,0,0
2015-01-02 21:00:00,0,0,0
2015-01-02 21:15:00,0,0,0
2015-01-02 21:30:00,0,0,0
2015-01-02 21:45:00,0,0,0
2015-01-02 22:00:00,0,0,0
2015-01-02 22:15:00,0,0,0
2015-01-02 22:30:00,0,0,0
2015-01-02 22:45:00,0,0,0
2015-01-02 23:00:00,0,0,0
2015-01-02 23:15:00,0,0,0
2015-01-02 23:30:00,0,0,0
2015-01-02 23:45:00,0,0,0
2015-01-03 00:00:00,0,0,0
2015-01-03 00:15:00,0,0,0
2015-01-03 00:30:00,0,0,0
2015-01-03 00:45:00,0,0,0
2015-01-03 01:00:00,0,0,0
2015-01-03 01:15:00,0,0,0
2015-01-03 01:30:00,0,0,0
2015-01-03 01:45:00,0,0,0
2015-01-03 02:00:00,0,0,0
2015-01-03 02:15:00,0,0,0
2015-01-03 02:30:00,0,0,0
2015-01-03 02:45:00,0,0,0
2015-01-03 03:00:00,0,0,0
2015-01-03 03:15:00,0,0,0
2015-01-03 03:30:00,0,0,0
2015-01-03 03:45:00,0,0,0
2015-01-03 04:00:00,0,0,0
2015-01-03 04:15:00,0,0,0
2015-01-03 04:30:00,0,0,0
2015-01-03 04:45:00,0,0,0
2015-01-03 05:00:00,0,0,0
2015-01-03 05:15:00,0,0,0
2015-01-03 05:30:00,0,0,0
2015-01-03 05:45:00,0,0,0
2015-01-03 06:00:00,0,0,0
2015-01-03 06:15:00,0,0,0
2015-01-03 06:30:00,0,0,0
2015-01-03 06:45:00,0,0,0
2015-01-03 07:00:00,0,0,0
2015-01-03 07:15:00,0,0,0
2015-01-03 07:30:00,0,0,0
2015-01-03 07:45:00,0,0,0
2015-01-03 08:00:00,0.833333333333333,0.833333333333333,0
2015-01-03 08:15:00,3.33333333333333,3.33333333333333,0
2015-01-03 08:30:00,8.33333333333333,8.33333333333333,0
2015-01-03 08:45:00,15,15,0
2015-01-03 09:00:00,20.8333333333333,20.8333333333333,0
2015-01-03 09:15:00,45,45,0
2015-01-03 09:30:00,28.3333333333333,28.3333333333333,0
2015-01-03 09:45:00,15,15,0
2015-01-03 10:00:00,25,25,0
2015-01-03 10:15:00,25,25,0
2015-01-03 10:30:00,25.8333333333333,25.8333333333333,0
2015-01-03 10:45:00,28.3333333333333,28.3333333333333,0
2015-01-03 11:00:00,23.3333333333333,23.3333333333333,0
2015-01-03 11:15:00,20,20,0
2015-01-03 11:30:00,19.1666666666667,19.1666666666667,0
2015-01-03 11:45:00,21.6666666666667,21.6666666666667,0
2015-01-03 12:00:00,25.8333333333333,25.8333333333333,0
2015-01-03 12:15:00,25,25,0
2015-01-03 12:30:00,26.6666666666667,26.6666666666667,0
2015-01-03 12:45:00,31.6666666666667,31.6666666666667,0
2015-01-03 13:00:00,34.1666666666667,34.1666666666667,0
2015-01-03 13:15:00,46.6666666666667,46.6666666666667,0
2015-01-03 13:30:00,17.5,17.5,0
2015-01-03 13:45:00,16.6666666666667,16.6666666666667,0
2015-01-03 14:00:00,14.1666666666667,14.1666666666667,0
2015-01-03 14:15:00,18.3333333333333,18.3333333333333,0
2015-01-03 14:30:00,20,20,0
2015-01-03 14:45:00,15,15,0
2015-01-03 15:00:00,5,5,0
2015-01-03 15:15:00,0,0,0
2015-01-03 15:30:00,0.833333333333333,0.833333333333333,0
2015-01-03 15:45:00,0,0,0
2015-01-03 16:00:00,0,0,0
2015-01-03 16:15:00,0,0,0
2015-01-03 16:30:00,0,0,0
2015-01-03 16:45:00,0,0,0
2015-01-03 17:00:00,0,0,0
2015-01-03 17:15:00,0,0,0
2015-01-03 17:30:00,0,0,0
2015-01-03 17:45:00,0,0,0
2015-01-03 18:00:00,0,0,0
2015-01-03 18:15:00,0,0,0
2015-01-03 18:30:00,0,0,0
2015-01-03 18:45:00,0,0,0
2015-01-03 19:00:00,0,0,0
2015-01-03 19:15:00,0,0,0
2015-01-03 19:30:00,0,0,0
2015-01-03 19:45:00,0,0,0
2015-01-03 20:00:00,0,0,0
2015-01-03 20:15:00,0,0,0
2015-01-03 20:30:00,0,0,0
2015-01-03 20:45:00,0,0,0
2015-01-03 21:00:00,0,0,0
2015-01-03 21:15:00,0,0,0
2015-01-03 21:30:00,0,0,0
2015-01-03 21:45:00,0,0,0
2015-01-03 22:00:00,0,0,0
2015-01-03 22:15:00,0,0,0
2015-01-03 22:30:00,0,0,0
2015-01-03 22:45:00,0,0,0
2015-01-03 23:00:00,0,0,0
2015-01-03 23:15:00,0,0,0
2015-01-03 23:30:00,0,0,0
2015-01-03 23:45:00,0,0,0
2015-01-04 00:00:00,0,0,0
2015-01-04 00:15:00,0,0,0
2015-01-04 00:30:00,0,0,0
2015-01-04 00:45:00,0,0,0
2015-01-04 01:00:00,0,0,0
2015-01-04 01:15:00,0,0,0
2015-01-04 01:30:00,0,0,0
2015-01-04 01:45:00,0,0,0
2015-01-04 02:00:00,0,0,0
2015-01-04 02:15:00,0,0,0
2015-01-04 02:30:00,0,0,0
2015-01-04 02:45:00,0,0,0
2015-01-04 03:00:00,0,0,0
2015-01-04 03:15:00,0,0,0
2015-01-04 03:30:00,0,0,0
2015-01-04 03:45:00,0,0,0
2015-01-04 04:00:00,0,0,0
2015-01-04 04:15:00,0,0,0
2015-01-04 04:30:00,0,0,0
2015-01-04 04:45:00,0,0,0
2015-01-04 05:00:00,0,0,0
2015-01-04 05:15:00,0,0,0
2015-01-04 05:30:00,0,0,0
2015-01-04 05:45:00,0,0,0
2015-01-04 06:00:00,0,0,0
2015-01-04 06:15:00,0,0,0
2015-01-04 06:30:00,0,0,0
2015-01-04 06:45:00,0,0,0
2015-01-04 07:00:00,0,0,0
2015-01-04 07:15:00,0,0,0
2015-01-04 07:30:00,0,0,0
2015-01-04 07:45:00,5,5,0
2015-01-04 08:00:00,15.8333333333333,16.6666666666667,0.833333333333334
2015-01-04 08:15:00,28.3333333333333,30,1.66666666666667
2015-01-04 08:30:00,40,51.6666666666667,11.6666666666667
2015-01-04 08:45:00,50,73.3333333333333,23.3333333333333
2015-01-04 09:00:00,55.8333333333333,95.8333333333333,40
2015-01-04 09:15:00,61.6666666666667,120,58.3333333333333
2015-01-04 09:30:00,66.6666666666667,140,73.3333333333333
2015-01-04 09:45:00,70,158.333333333333,88.3333333333333
2015-01-04 10:00:00,77.5,174.166666666667,96.6666666666666
2015-01-04 10:15:00,83.3333333333333,185,101.666666666667
2015-01-04 10:30:00,88.3333333333333,202.5,114.166666666667
2015-01-04 10:45:00,81.6666666666667,208.333333333333,126.666666666667
2015-01-04 11:00:00,82.5,218.333333333333,135.833333333333
2015-01-04 11:15:00,85,228.333333333333,143.333333333333
2015-01-04 11:30:00,88.3333333333334,235,146.666666666667
2015-01-04 11:45:00,105,233.333333333333,128.333333333333
2015-01-04 12:00:00,156.666666666667,233.333333333333,76.6666666666667
2015-01-04 12:15:00,153.333333333333,208.333333333333,55
2015-01-04 12:30:00,104.166666666667,195,90.8333333333333
2015-01-04 12:45:00,110,225,115
2015-01-04 13:00:00,120,157.5,37.5
2015-01-04 13:15:00,121.666666666667,158.333333333333,36.6666666666667
2015-01-04 13:30:00,89.1666666666667,161.666666666667,72.5
2015-01-04 13:45:00,73.3333333333333,153.333333333333,80
2015-01-04 14:00:00,97.5,153.333333333333,55.8333333333333
2015-01-04 14:15:00,88.3333333333333,95,6.66666666666667
2015-01-04 14:30:00,64.1666666666667,67.5,3.33333333333333
2015-01-04 14:45:00,53.3333333333333,55,1.66666666666666
2015-01-04 15:00:00,65,66.6666666666667,1.66666666666667
2015-01-04 15:15:00,48.3333333333333,48.3333333333333,0
2015-01-04 15:30:00,13.3333333333333,13.3333333333333,0
2015-01-04 15:45:00,0,0,0
2015-01-04 16:00:00,0,0,0
2015-01-04 16:15:00,0,0,0
2015-01-04 16:30:00,0,0,0
2015-01-04 16:45:00,0,0,0
2015-01-04 17:00:00,0,0,0
2015-01-04 17:15:00,0,0,0
2015-01-04 17:30:00,0,0,0
2015-01-04 17:45:00,0,0,0
2015-01-04 18:00:00,0,0,0
2015-01-04 18:15:00,0,0,0
2015-01-04 18:30:00,0,0,0
2015-01-04 18:45:00,0,0,0
2015-01-04 19:00:00,0,0,0
2015-01-04 19:15:00,0,0,0
2015-01-04 19:30:00,0,0,0
2015-01-04 19:45:00,0,0,0
2015-01-04 20:00:00,0,0,0
2015-01-04 20:15:00,0,0,0
2015-01-04 20:30:00,0,0,0
2015-01-04 20:45:00,0,0,0
2015-01-04 21:00:00,0,0,0
2015-01-04 21:15:00,0,0,0
2015-01-04 21:30:00,0,0,0
2015-01-04 21:45:00,0,0,0
2015-01-04 22:00:00,0,0,0
2015-01-04 22:15:00,0,0,0
2015-01-04 22:30:00,0,0,0
2015-01-04 22:45:00,0,0,0
2015-01-04 23:00:00,0,0,0
2015-01-04 23:15:00,0,0,0
2015-01-04 23:30:00,0,0,0
2015-01-04 23:45:00,0,0,0
2015-01-05 00:00:00,0,0,0
2015-01-05 00:15:00,0,0,0
2015-01-05 00:30:00,0,0,0
2015-01-05 00:45:00,0,0,0
2015-01-05 01:00:00,0,0,0
2015-01-05 01:15:00,0,0,0
2015-01-05 01:30:00,0,0,0
2015-01-05 01:45:00,0,0,0
2015-01-05 02:00:00,0,0,0
2015-01-05 02:15:00,0,0,0
2015-01-05 02:30:00,0,0,0
2015-01-05 02:45:00,0,0,0
2015-01-05 03:00:00,0,0,0
2015-01-05 03:15:00,0,0,0
2015-01-05 03:30:00,0,0,0
2015-01-05 03:45:00,0,0,0
2015-01-05 04:00:00,0,0,0
2015-01-05 04:15:00,0,0,0
2015-01-05 04:30:00,0,0,0
2015-01-05 04:45:00,0,0,0
2015-01-05 05:00:00,0,0,0
2015-01-05 05:15:00,0,0,0
2015-01-05 05:30:00,0,0,0
2015-01-05 05:45:00,0,0,0
2015-01-05 06:00:00,0,0,0
2015-01-05 06:15:00,0,0,0
2015-01-05 06:30:00,0,0,0
2015-01-05 06:45:00,0,0,0
2015-01-05 07:00:00,0,0,0
2015-01-05 07:15:00,0,0,0
2015-01-05 07:30:00,0,0,0
2015-01-05 07:45:00,5,5,0
2015-01-05 08:00:00,15,15,0
2015-01-05 08:15:00,25,26.6666666666667,1.66666666666667
2015-01-05 08:30:00,33.3333333333333,56.6666666666667,23.3333333333333
2015-01-05 08:45:00,38.3333333333333,85,46.6666666666667
2015-01-05 09:00:00,43.3333333333333,109.166666666667,65.8333333333333
2015-01-05 09:15:00,46.6666666666667,131.666666666667,85
2015-01-05 09:30:00,50.8333333333333,153.333333333333,102.5
2015-01-05 09:45:00,55,171.666666666667,116.666666666667
2015-01-05 10:00:00,56.6666666666667,186.666666666667,130
2015-01-05 10:15:00,58.3333333333333,203.333333333333,145
2015-01-05 10:30:00,60,217.5,157.5
2015-01-05 10:45:00,61.6666666666667,228.333333333333,166.666666666667
2015-01-05 11:00:00,62.5,235,172.5
2015-01-05 11:15:00,66.6666666666667,245,178.333333333333
2015-01-05 11:30:00,68.3333333333333,239.166666666667,170.833333333333
2015-01-05 11:45:00,66.6666666666667,241.666666666667,175
2015-01-05 12:00:00,65.8333333333333,245.833333333333,180
2015-01-05 12:15:00,65,241.666666666667,176.666666666667
2015-01-05 12:30:00,66.6666666666667,236.666666666667,170
2015-01-05 12:45:00,68.3333333333333,220,151.666666666667
2015-01-05 13:00:00,68.3333333333333,219.166666666667,150.833333333333
2015-01-05 13:15:00,63.3333333333333,175,111.666666666667
2015-01-05 13:30:00,63.3333333333333,135,71.6666666666667
2015-01-05 13:45:00,63.3333333333333,138.333333333333,75
2015-01-05 14:00:00,53.3333333333333,86.6666666666667,33.3333333333333
2015-01-05 14:15:00,48.3333333333333,66.6666666666667,18.3333333333333
2015-01-05 14:30:00,49.1666666666667,66.6666666666667,17.5
2015-01-05 14:45:00,46.6666666666667,58.3333333333333,11.6666666666667
2015-01-05 15:00:00,43.3333333333333,52.5,9.16666666666669
2015-01-05 15:15:00,33.3333333333333,35,1.66666666666666
2015-01-05 15:30:00,14.1666666666667,15,0.833333333333334
2015-01-05 15:45:00,1.66666666666667,1.66666666666667,0
2015-01-05 16:00:00,0,0,0
2015-01-05 16:15:00,0,0,0
2015-01-05 16:30:00,0,0,0
2015-01-05 16:45:00,0,0,0
2015-01-05 17:00:00,0,0,0
2015-01-05 17:15:00,0,0,0
2015-01-05 17:30:00,0,0,0
2015-01-05 17:45:00,0,0,0
2015-01-05 18:00:00,0,0,0
2015-01-05 18:15:00,0,0,0
2015-01-05 18:30:00,0,0,0
2015-01-05 18:45:00,0,0,0
2015-01-05 19:00:00,0,0,0
2015-01-05 19:15:00,0,0,0
2015-01-05 19:30:00,0,0,0
2015-01-05 19:45:00,0,0,0
2015-01-05 20:00:00,0,0,0
2015-01-05 20:15:00,0,0,0
2015-01-05 20:30:00,0,0,0
2015-01-05 20:45:00,0,0,0
2015-01-05 21:00:00,0,0,0
2015-01-05 21:15:00,0,0,0
2015-01-05 21:30:00,0,0,0
2015-01-05 21:45:00,0,0,0
2015-01-05 22:00:00,0,0,0
2015-01-05 22:15:00,0,0,0
2015-01-05 22:30:00,0,0,0
2015-01-05 22:45:00,0,0,0
2015-01-05 23:00:00,0,0,0
2015-01-05 23:15:00,0,0,0
2015-01-05 23:30:00,0,0,0
2015-01-05 23:45:00,0,0,0
2015-01-06 00:00:00,0,0,0
2015-01-06 00:15:00,0,0,0
2015-01-06 00:30:00,0,0,0
2015-01-06 00:45:00,0,0,0
2015-01-06 01:00:00,0,0,0
2015-01-06 01:15:00,0,0,0
2015-01-06 01:30:00,0,0,0
2015-01-06 01:45:00,0,0,0
2015-01-06 02:00:00,0,0,0
2015-01-06 02:15:00,0,0,0
2015-01-06 02:30:00,0,0,0
2015-01-06 02:45:00,0,0,0
2015-01-06 03:00:00,0,0,0
2015-01-06 03:15:00,0,0,0
2015-01-06 03:30:00,0,0,0
2015-01-06 03:45:00,0,0,0
2015-01-06 04:00:00,0,0,0
2015-01-06 04:15:00,0,0,0
2015-01-06 04:30:00,0,0,0
2015-01-06 04:45:00,0,0,0
2015-01-06 05:00:00,0,0,0
2015-01-06 05:15:00,0,0,0
2015-01-06 05:30:00,0,0,0
2015-01-06 05:45:00,0,0,0
2015-01-06 06:00:00,0,0,0
2015-01-06 06:15:00,0,0,0
2015-01-06 06:30:00,0,0,0
2015-01-06 06:45:00,0,0,0
2015-01-06 07:00:00,0,0,0
2015-01-06 07:15:00,0,0,0
2015-01-06 07:30:00,1.66666666666667,1.66666666666667,0
2015-01-06 07:45:00,8.33333333333333,10,1.66666666666667
2015-01-06 08:00:00,22.5,22.5,0
2015-01-06 08:15:00,33.3333333333333,33.3333333333333,0
2015-01-06 08:30:00,45.8333333333333,47.5,1.66666666666666
2015-01-06 08:45:00,60,63.3333333333333,3.33333333333334
2015-01-06 09:00:00,75.8333333333333,82.5,6.66666666666664
2015-01-06 09:15:00,86.6666666666667,93.3333333333333,6.66666666666666
2015-01-06 09:30:00,98.3333333333333,105.833333333333,7.5
2015-01-06 09:45:00,110,116.666666666667,6.66666666666667
2015-01-06 10:00:00,122.5,129.166666666667,6.66666666666666
2015-01-06 10:15:00,133.333333333333,148.333333333333,15
2015-01-06 10:30:00,142.5,165.833333333333,23.3333333333333
2015-01-06 10:45:00,146.666666666667,170,23.3333333333333
2015-01-06 11:00:00,151.666666666667,182.5,30.8333333333333
2015-01-06 11:15:00,150,223.333333333333,73.3333333333333
2015-01-06 11:30:00,143.333333333333,226.666666666667,83.3333333333333
2015-01-06 11:45:00,130,251.666666666667,121.666666666667
2015-01-06 12:00:00,123.333333333333,244.166666666667,120.833333333333
2015-01-06 12:15:00,135,226.666666666667,91.6666666666667
2015-01-06 12:30:00,136.666666666667,197.5,60.8333333333333
2015-01-06 12:45:00,135,186.666666666667,51.6666666666667
2015-01-06 13:00:00,130,149.166666666667,19.1666666666667
2015-01-06 13:15:00,123.333333333333,135,11.6666666666667
2015-01-06 13:30:00,116.666666666667,136.666666666667,20
2015-01-06 13:45:00,101.666666666667,106.666666666667,5
2015-01-06 14:00:00,88.3333333333333,95,6.66666666666667
2015-01-06 14:15:00,76.6666666666667,83.3333333333333,6.66666666666667
2015-01-06 14:30:00,62.5,65.8333333333333,3.33333333333333
2015-01-06 14:45:00,46.6666666666667,48.3333333333333,1.66666666666667
2015-01-06 15:00:00,30.8333333333333,30.8333333333333,0
2015-01-06 15:15:00,13.3333333333333,13.3333333333333,0
2015-01-06 15:30:00,2.5,3.33333333333333,0.833333333333334
2015-01-06 15:45:00,0,0,0
2015-01-06 16:00:00,0,0,0
2015-01-06 16:15:00,0,0,0
2015-01-06 16:30:00,0,0,0
2015-01-06 16:45:00,0,0,0
2015-01-06 17:00:00,0,0,0
2015-01-06 17:15:00,0,0,0
2015-01-06 17:30:00,0,0,0
2015-01-06 17:45:00,0,0,0
2015-01-06 18:00:00,0,0,0
2015-01-06 18:15:00,0,0,0
2015-01-06 18:30:00,0,0,0
2015-01-06 18:45:00,0,0,0
2015-01-06 19:00:00,0,0,0
2015-01-06 19:15:00,0,0,0
2015-01-06 19:30:00,0,0,0
2015-01-06 19:45:00,0,0,0
2015-01-06 20:00:00,0,0,0
2015-01-06 20:15:00,0,0,0
2015-01-06 20:30:00,0,0,0
2015-01-06 20:45:00,0,0,0
2015-01-06 21:00:00,0,0,0
2015-01-06 21:15:00,0,0,0
2015-01-06 21:30:00,0,0,0
2015-01-06 21:45:00,0,0,0
2015-01-06 22:00:00,0,0,0
2015-01-06 22:15:00,0,0,0
2015-01-06 22:30:00,0,0,0
2015-01-06 22:45:00,0,0,0
2015-01-06 23:00:00,0,0,0
2015-01-06 23:15:00,0,0,0
2015-01-06 23:30:00,0,0,0
2015-01-06 23:45:00,0,0,0
2015-01-07 00:00:00,0,0,0
2015-01-07 00:15:00,0,0,0
2015-01-07 00:30:00,0,0,0
2015-01-07 00:45:00,0,0,0
2015-01-07 01:00:00,0,0,0
2015-01-07 01:15:00,0,0,0
2015-01-07 01:30:00,0,0,0
2015-01-07 01:45:00,0,0,0
2015-01-07 02:00:00,0,0,0
2015-01-07 02:15:00,0,0,0
2015-01-07 02:30:00,0,0,0
2015-01-07 02:45:00,0,0,0
2015-01-07 03:00:00,0,0,0
2015-01-07 03:15:00,0,0,0
2015-01-07 03:30:00,0,0,0
2015-01-07 03:45:00,0,0,0
2015-01-07 04:00:00,0,0,0
2015-01-07 04:15:00,0,0,0
2015-01-07 04:30:00,0,0,0
2015-01-07 04:45:00,0,0,0
2015-01-07 05:00:00,0,0,0
2015-01-07 05:15:00,0,0,0
2015-01-07 05:30:00,0,0,0
2015-01-07 05:45:00,0,0,0
2015-01-07 06:00:00,0,0,0
2015-01-07 06:15:00,0,0,0
2015-01-07 06:30:00,0,0,0
2015-01-07 06:45:00,0,0,0
2015-01-07 07:00:00,0,0,0
2015-01-07 07:15:00,0,0,0
2015-01-07 07:30:00,0,0,0
2015-01-07 07:45:00,0,0,0
2015-01-07 08:00:00,2.5,2.5,0
2015-01-07 08:15:00,8.33333333333333,10,1.66666666666667
2015-01-07 08:30:00,19.1666666666667,19.1666666666667,0
2015-01-07 08:45:00,31.6666666666667,31.6666666666667,0
2015-01-07 09:00:00,39.1666666666667,39.1666666666667,0
2015-01-07 09:15:00,45,45,0
2015-01-07 09:30:00,55.8333333333333,57.5,1.66666666666668
2015-01-07 09:45:00,80,81.6666666666667,1.66666666666667
2015-01-07 10:00:00,82.5,85,2.49999999999999
2015-01-07 10:15:00,98.3333333333333,98.3333333333333,0
2015-01-07 10:30:00,108.333333333333,120.833333333333,12.5
2015-01-07 10:45:00,83.3333333333333,238.333333333333,155
2015-01-07 11:00:00,71.6666666666667,243.333333333333,171.666666666667
